Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,
10/30/2018 1:12:30 AM,9,PAU,38:09:25.191,00:18:00.001,0,0,NN_Char_Charge,4.19051,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:13:30 AM,9,PAU,38:10:25.190,00:19:00.000,0,0,NN_Char_Charge,4.19035,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:14:30 AM,9,PAU,38:11:25.189,00:19:59.999,0,0,NN_Char_Charge,4.19018,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:15:30 AM,9,PAU,38:12:25.190,00:21:00.000,0,0,NN_Char_Charge,4.19001,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:16:30 AM,9,PAU,38:13:25.192,00:22:00.002,0,0,NN_Char_Charge,4.18984,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:17:30 AM,9,PAU,38:14:25.189,00:22:59.999,0,0,NN_Char_Charge,4.18967,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:18:30 AM,9,PAU,38:15:25.189,00:23:59.999,0,0,NN_Char_Charge,4.18950,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:19:30 AM,9,PAU,38:16:25.192,00:25:00.002,0,0,NN_Char_Charge,4.18933,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:20:30 AM,9,PAU,38:17:25.191,00:26:00.001,0,0,NN_Char_Charge,4.18917,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:21:30 AM,9,PAU,38:18:25.191,00:27:00.001,0,0,NN_Char_Charge,4.18900,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:22:30 AM,9,PAU,38:19:25.189,00:27:59.999,0,0,NN_Char_Charge,4.18883,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:23:30 AM,9,PAU,38:20:25.191,00:29:00.001,0,0,NN_Char_Charge,4.18883,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:24:30 AM,9,PAU,38:21:25.192,00:30:00.002,0,0,NN_Char_Charge,4.18866,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:25:30 AM,9,PAU,38:22:25.191,00:31:00.001,0,0,NN_Char_Charge,4.18849,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:26:30 AM,9,PAU,38:23:25.190,00:32:00.000,0,0,NN_Char_Charge,4.18832,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:27:30 AM,9,PAU,38:24:25.191,00:33:00.001,0,0,NN_Char_Charge,4.18832,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:28:30 AM,9,PAU,38:25:25.189,00:33:59.999,0,0,NN_Char_Charge,4.18815,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:29:30 AM,9,PAU,38:26:25.190,00:35:00.000,0,0,NN_Char_Charge,4.18799,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:30:30 AM,9,PAU,38:27:25.192,00:36:00.002,0,0,NN_Char_Charge,4.18799,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:31:30 AM,9,PAU,38:28:25.191,00:37:00.001,0,0,NN_Char_Charge,4.18782,0.00000,23.66067,2.61443,10.23363,9.00000,
10/30/2018 1:32:30 AM,9,PAU,38:29:25.191,00:38:00.001,0,0,NN_Char_Charge,4.18765,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:33:30 AM,9,PAU,38:30:25.192,00:39:00.002,0,0,NN_Char_Charge,4.18765,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:34:30 AM,9,PAU,38:31:25.189,00:39:59.999,0,0,NN_Char_Charge,4.18748,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:35:30 AM,9,PAU,38:32:25.191,00:41:00.001,0,0,NN_Char_Charge,4.18731,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:36:30 AM,9,PAU,38:33:25.192,00:42:00.002,0,0,NN_Char_Charge,4.18731,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:37:30 AM,9,PAU,38:34:25.192,00:43:00.002,0,0,NN_Char_Charge,4.18714,0.00000,23.97615,2.61443,10.23363,9.00000,
10/30/2018 1:38:30 AM,9,PAU,38:35:25.192,00:44:00.002,0,0,NN_Char_Charge,4.18714,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:39:30 AM,9,PAU,38:36:25.190,00:45:00.000,0,0,NN_Char_Charge,4.18697,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:40:30 AM,9,PAU,38:37:25.191,00:46:00.001,0,0,NN_Char_Charge,4.18697,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:41:30 AM,9,PAU,38:38:25.192,00:47:00.002,0,0,NN_Char_Charge,4.18681,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:42:30 AM,9,PAU,38:39:25.190,00:48:00.000,0,0,NN_Char_Charge,4.18681,0.00000,23.97615,2.61443,10.23363,9.00000,
10/30/2018 1:43:30 AM,9,PAU,38:40:25.191,00:49:00.001,0,0,NN_Char_Charge,4.18664,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:44:30 AM,9,PAU,38:41:25.192,00:50:00.002,0,0,NN_Char_Charge,4.18664,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:45:30 AM,9,PAU,38:42:25.190,00:51:00.000,0,0,NN_Char_Charge,4.18647,0.00000,23.66067,2.61443,10.23363,9.00000,
10/30/2018 1:46:30 AM,9,PAU,38:43:25.189,00:51:59.999,0,0,NN_Char_Charge,4.18647,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:47:30 AM,9,PAU,38:44:25.192,00:53:00.002,0,0,NN_Char_Charge,4.18630,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:48:30 AM,9,PAU,38:45:25.192,00:54:00.002,0,0,NN_Char_Charge,4.18630,0.00000,23.97615,2.61443,10.23363,9.00000,
10/30/2018 1:49:30 AM,9,PAU,38:46:25.191,00:55:00.001,0,0,NN_Char_Charge,4.18613,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:50:30 AM,9,PAU,38:47:25.191,00:56:00.001,0,0,NN_Char_Charge,4.18613,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:51:30 AM,9,PAU,38:48:25.190,00:57:00.000,0,0,NN_Char_Charge,4.18596,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:52:30 AM,9,PAU,38:49:25.191,00:58:00.001,0,0,NN_Char_Charge,4.18596,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:53:30 AM,9,PAU,38:50:25.191,00:59:00.001,0,0,NN_Char_Charge,4.18579,0.00000,23.97615,2.61443,10.23363,9.00000,
10/30/2018 1:54:30 AM,9,PAU,38:51:25.192,01:00:00.002,0,0,NN_Char_Charge,4.18579,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:54:30 AM,9,PAU,38:51:25.192,01:00:00.002,0,0,NN_Char_Charge,4.18579,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:54:30 AM,9999,STO,38:51:25.194,00:00:00.000,0,0,LG_HG2_CyclesA,4.18579,0.00000,23.87099,0.00000,0.00000,9.00000,
